EducAttain,SERIALNO,EST_Childcare,EST_Income,EST_HousingCost,EST_TransportCost,EST_HealthCareCost,EST_FoodCost,EST_WorkHoursPerWeek,EST_ParentEducationLevel,EST_SchoolQualityIndex,EST_PublicAssistanceRecipients,EST_HomeOwnershipStatus,EST_CommunitySafetyIndex,EST_PublicTransportAccess,EST_NonWorkDaysPerYear,EST_SchoolAttendanceRate
4.0,600860,0.0,,,,,,,,,,,,,,
2.0,600870,0.0,,,,,,,,,,,,,,
3.0,600870,0.0,,,,,,,,,,,,,,
2.0,600879,0.0,,,,,,,,,,,,,,
3.0,600893,0.0,,,,,,,,,,,,,,
3.0,600893,0.0,,,,,,,,,,,,,,
1.0,600893,0.0,,,,,,,,,,,,,,
3.0,600913,0.0,,,,,,,,,,,,,,
1.0,600913,0.0,,,,,,,,,,,,,,
4.0,600913,0.0,,,,,,,,,,,,,,
3.0,600938,0.0,,,,,,,,,,,,,,
3.0,600972,0.0,,,,,,,,,,,,,,
2.0,601015,0.0,,,,,,,,,,,,,,
4.0,601015,0.0,,,,,,,,,,,,,,
4.0,601028,0.0,,,,,,,,,,,,,,
3.0,601079,0.0,,,,,,,,,,,,,,
1.0,601079,0.0,,,,,,,,,,,,,,
1.0,601079,0.0,,,,,,,,,,,,,,
1.0,601079,0.0,,,,,,,,,,,,,,
2.0,601079,0.0,,,,,,,,,,,,,,
3.0,601080,0.0,,,,,,,,,,,,,,
4.0,601096,0.0,,,,,,,,,,,,,,
4.0,601102,0.0,,,,,,,,,,,,,,
1.0,601136,0.0,,,,,,,,,,,,,,
1.0,601136,0.0,,,,,,,,,,,,,,
2.0,601181,0.0,,,,,,,,,,,,,,
2.0,601183,0.0,,,,,,,,,,,,,,
1.0,601183,0.0,,,,,,,,,,,,,,
4.0,601183,0.0,,,,,,,,,,,,,,
1.0,601183,0.0,,,,,,,,,,,,,,
2.0,601183,0.0,,,,,,,,,,,,,,
3.0,601213,0.0,,,,,,,,,,,,,,
3.0,601218,0.0,,,,,,,,,,,,,,
3.0,601218,0.0,,,,,,,,,,,,,,
4.0,601255,0.0,,,,,,,,,,,,,,
3.0,601255,0.0,,,,,,,,,,,,,,
3.0,601255,0.0,,,,,,,,,,,,,,
4.0,601465,0.0,,,,,,,,,,,,,,
4.0,601465,0.0,,,,,,,,,,,,,,
2.0,601469,0.0,,,,,,,,,,,,,,
1.0,601469,0.0,,,,,,,,,,,,,,
1.0,601469,0.0,,,,,,,,,,,,,,
3.0,601497,0.0,,,,,,,,,,,,,,
1.0,601497,0.0,,,,,,,,,,,,,,
4.0,601497,0.0,,,,,,,,,,,,,,
,601497,0.0,,,,,,,,,,,,,,
4.0,601520,0.0,,,,,,,,,,,,,,
1.0,601574,0.0,,,,,,,,,,,,,,
1.0,601649,0.0,,,,,,,,,,,,,,
2.0,601649,0.0,,,,,,,,,,,,,,
3.0,601649,0.0,,,,,,,,,,,,,,
1.0,601649,0.0,,,,,,,,,,,,,,
1.0,601649,0.0,,,,,,,,,,,,,,
3.0,601649,0.0,,,,,,,,,,,,,,
3.0,601649,0.0,,,,,,,,,,,,,,
3.0,601649,0.0,,,,,,,,,,,,,,
2.0,601656,0.0,,,,,,,,,,,,,,
4.0,601679,0.0,,,,,,,,,,,,,,
4.0,601690,0.0,,,,,,,,,,,,,,
4.0,601690,0.0,,,,,,,,,,,,,,
,601690,0.0,,,,,,,,,,,,,,
1.0,601690,0.0,,,,,,,,,,,,,,
1.0,601690,0.0,,,,,,,,,,,,,,
3.0,601698,0.0,,,,,,,,,,,,,,
2.0,601698,0.0,,,,,,,,,,,,,,
1.0,601698,0.0,,,,,,,,,,,,,,
1.0,601702,0.0,,,,,,,,,,,,,,
3.0,601712,0.0,,,,,,,,,,,,,,
2.0,601712,0.0,,,,,,,,,,,,,,
2.0,601712,0.0,,,,,,,,,,,,,,
4.0,601736,0.0,,,,,,,,,,,,,,
4.0,601736,0.0,,,,,,,,,,,,,,
4.0,601819,Other,,,,,,,,,,,,,,
4.0,601819,Other,,,,,,,,,,,,,,
,601819,Other,,,,,,,,,,,,,,
3.0,601819,Other,,,,,,,,,,,,,,
4.0,601851,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
3.0,601947,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
1.0,601947,0.0,,,,,,,,,,,,,,
4.0,602014,0.0,,,,,,,,,,,,,,
4.0,602066,Other,,,,,,,,,,,,,,
1.0,602066,Other,,,,,,,,,,,,,,
1.0,602066,Other,,,,,,,,,,,,,,
4.0,602076,0.0,,,,,,,,,,,,,,
4.0,602076,0.0,,,,,,,,,,,,,,
2.0,602149,0.0,,,,,,,,,,,,,,
1.0,602149,0.0,,,,,,,,,,,,,,
3.0,602149,0.0,,,,,,,,,,,,,,
1.0,602149,0.0,,,,,,,,,,,,,,
3.0,602149,0.0,,,,,,,,,,,,,,
3.0,602152,0.0,,,,,,,,,,,,,,
1.0,602152,0.0,,,,,,,,,,,,,,
4.0,602152,0.0,,,,,,,,,,,,,,
2.0,602268,0.0,,,,,,,,,,,,,,
2.0,602268,0.0,,,,,,,,,,,,,,
4.0,602285,0.0,,,,,,,,,,,,,,
3.0,602294,0.0,,,,,,,,,,,,,,
1.0,602294,0.0,,,,,,,,,,,,,,
2.0,602381,0.0,,,,,,,,,,,,,,
1.0,602381,0.0,,,,,,,,,,,,,,
1.0,602381,0.0,,,,,,,,,,,,,,
1.0,602381,0.0,,,,,,,,,,,,,,
4.0,602381,0.0,,,,,,,,,,,,,,
1.0,602390,0.0,,,,,,,,,,,,,,
1.0,602390,0.0,,,,,,,,,,,,,,
3.0,602430,0.0,,,,,,,,,,,,,,
2.0,602430,0.0,,,,,,,,,,,,,,
1.0,602430,0.0,,,,,,,,,,,,,,
4.0,602471,0.0,,,,,,,,,,,,,,
1.0,602513,0.0,,,,,,,,,,,,,,
2.0,602513,0.0,,,,,,,,,,,,,,
,602513,0.0,,,,,,,,,,,,,,
,602513,0.0,,,,,,,,,,,,,,
1.0,602538,0.0,,,,,,,,,,,,,,
3.0,602538,0.0,,,,,,,,,,,,,,
3.0,602721,0.0,,,,,,,,,,,,,,
2.0,602721,0.0,,,,,,,,,,,,,,
1.0,602721,0.0,,,,,,,,,,,,,,
1.0,602721,0.0,,,,,,,,,,,,,,
3.0,602721,0.0,,,,,,,,,,,,,,
1.0,602721,0.0,,,,,,,,,,,,,,
4.0,602747,0.0,,,,,,,,,,,,,,
1.0,602762,0.0,,,,,,,,,,,,,,
3.0,602762,0.0,,,,,,,,,,,,,,
3.0,602762,0.0,,,,,,,,,,,,,,
1.0,602762,0.0,,,,,,,,,,,,,,
1.0,602762,0.0,,,,,,,,,,,,,,
4.0,602875,0.0,,,,,,,,,,,,,,
3.0,602875,0.0,,,,,,,,,,,,,,
1.0,602875,0.0,,,,,,,,,,,,,,
2.0,603281,0.0,,,,,,,,,,,,,,
4.0,603341,0.0,,,,,,,,,,,,,,
3.0,603341,0.0,,,,,,,,,,,,,,
1.0,603341,0.0,,,,,,,,,,,,,,
1.0,603341,0.0,,,,,,,,,,,,,,
3.0,603507,0.0,,,,,,,,,,,,,,
1.0,603510,0.0,,,,,,,,,,,,,,
3.0,603510,0.0,,,,,,,,,,,,,,
1.0,603510,0.0,,,,,,,,,,,,,,
1.0,603510,0.0,,,,,,,,,,,,,,
3.0,603627,0.0,,,,,,,,,,,,,,
4.0,603627,0.0,,,,,,,,,,,,,,
3.0,603627,0.0,,,,,,,,,,,,,,
4.0,603713,0.0,,,,,,,,,,,,,,
2.0,603787,0.0,,,,,,,,,,,,,,
3.0,603787,0.0,,,,,,,,,,,,,,
4.0,603787,0.0,,,,,,,,,,,,,,
4.0,603881,Other,,,,,,,,,,,,,,
4.0,603881,Other,,,,,,,,,,,,,,
1.0,603881,Other,,,,,,,,,,,,,,
1.0,603881,Other,,,,,,,,,,,,,,
4.0,603910,Other,,,,,,,,,,,,,,
4.0,603910,Other,,,,,,,,,,,,,,
1.0,603910,Other,,,,,,,,,,,,,,
,603910,Other,,,,,,,,,,,,,,
4.0,603912,Other,,,,,,,,,,,,,,
3.0,603912,Other,,,,,,,,,,,,,,
1.0,603912,Other,,,,,,,,,,,,,,
1.0,603912,Other,,,,,,,,,,,,,,
4.0,603928,0.0,,,,,,,,,,,,,,
4.0,603928,0.0,,,,,,,,,,,,,,
4.0,604009,0.0,,,,,,,,,,,,,,
3.0,604009,0.0,,,,,,,,,,,,,,
1.0,604093,Other,,,,,,,,,,,,,,
1.0,604093,Other,,,,,,,,,,,,,,
4.0,604093,Other,,,,,,,,,,,,,,
1.0,604093,Other,,,,,,,,,,,,,,
1.0,604093,Other,,,,,,,,,,,,,,
1.0,604093,Other,,,,,,,,,,,,,,
1.0,604093,Other,,,,,,,,,,,,,,
3.0,604097,0.0,,,,,,,,,,,,,,
2.0,604097,0.0,,,,,,,,,,,,,,
4.0,604099,0.0,,,,,,,,,,,,,,
3.0,604158,0.0,,,,,,,,,,,,,,
1.0,604158,0.0,,,,,,,,,,,,,,
1.0,604158,0.0,,,,,,,,,,,,,,
1.0,604158,0.0,,,,,,,,,,,,,,
4.0,604187,0.0,,,,,,,,,,,,,,
2.0,604187,0.0,,,,,,,,,,,,,,
1.0,604187,0.0,,,,,,,,,,,,,,
3.0,604195,0.0,,,,,,,,,,,,,,
4.0,604209,Other,,,,,,,,,,,,,,
4.0,604209,Other,,,,,,,,,,,,,,
1.0,604209,Other,,,,,,,,,,,,,,
1.0,604209,Other,,,,,,,,,,,,,,
1.0,604209,Other,,,,,,,,,,,,,,
4.0,604209,Other,,,,,,,,,,,,,,
1.0,604280,0.0,,,,,,,,,,,,,,
1.0,604280,0.0,,,,,,,,,,,,,,
3.0,604280,0.0,,,,,,,,,,,,,,
3.0,604292,0.0,,,,,,,,,,,,,,
2.0,604292,0.0,,,,,,,,,,,,,,
1.0,604331,0.0,,,,,,,,,,,,,,
2.0,604331,0.0,,,,,,,,,,,,,,
4.0,604404,0.0,,,,,,,,,,,,,,
4.0,604689,0.0,,,,,,,,,,,,,,
4.0,604689,0.0,,,,,,,,,,,,,,
4.0,604689,0.0,,,,,,,,,,,,,,
3.0,604714,0.0,,,,,,,,,,,,,,
2.0,604714,0.0,,,,,,,,,,,,,,
1.0,604714,0.0,,,,,,,,,,,,,,
4.0,604822,0.0,,,,,,,,,,,,,,
4.0,604822,0.0,,,,,,,,,,,,,,
3.0,604822,0.0,,,,,,,,,,,,,,
2.0,604822,0.0,,,,,,,,,,,,,,
1.0,604824,0.0,,,,,,,,,,,,,,
4.0,604824,0.0,,,,,,,,,,,,,,
4.0,604835,0.0,,,,,,,,,,,,,,
3.0,604856,0.0,,,,,,,,,,,,,,
3.0,604856,0.0,,,,,,,,,,,,,,
4.0,604896,0.0,,,,,,,,,,,,,,
4.0,604896,0.0,,,,,,,,,,,,,,
4.0,604896,0.0,,,,,,,,,,,,,,
4.0,604896,0.0,,,,,,,,,,,,,,
4.0,604920,Other,,,,,,,,,,,,,,
4.0,604920,Other,,,,,,,,,,,,,,
1.0,604920,Other,,,,,,,,,,,,,,
1.0,604920,Other,,,,,,,,,,,,,,
1.0,604985,0.0,,,,,,,,,,,,,,
2.0,604985,0.0,,,,,,,,,,,,,,
3.0,605009,0.0,,,,,,,,,,,,,,
4.0,605035,0.0,,,,,,,,,,,,,,
3.0,605035,0.0,,,,,,,,,,,,,,
3.0,605035,0.0,,,,,,,,,,,,,,
3.0,605046,0.0,,,,,,,,,,,,,,
2.0,605046,0.0,,,,,,,,,,,,,,
4.0,605134,0.0,,,,,,,,,,,,,,
4.0,605134,0.0,,,,,,,,,,,,,,
4.0,605134,0.0,,,,,,,,,,,,,,
4.0,605306,0.0,,,,,,,,,,,,,,
2.0,605342,0.0,,,,,,,,,,,,,,
3.0,605342,0.0,,,,,,,,,,,,,,
1.0,605342,0.0,,,,,,,,,,,,,,
1.0,605404,0.0,,,,,,,,,,,,,,
1.0,605404,0.0,,,,,,,,,,,,,,
1.0,605404,0.0,,,,,,,,,,,,,,
1.0,605408,0.0,,,,,,,,,,,,,,
3.0,605408,0.0,,,,,,,,,,,,,,
1.0,605408,0.0,,,,,,,,,,,,,,
1.0,605408,0.0,,,,,,,,,,,,,,
1.0,605408,0.0,,,,,,,,,,,,,,
1.0,605408,0.0,,,,,,,,,,,,,,
1.0,605408,0.0,,,,,,,,,,,,,,
2.0,605411,0.0,,,,,,,,,,,,,,
2.0,605411,0.0,,,,,,,,,,,,,,
1.0,605496,0.0,,,,,,,,,,,,,,
4.0,605562,0.0,,,,,,,,,,,,,,
3.0,605562,0.0,,,,,,,,,,,,,,
1.0,605562,0.0,,,,,,,,,,,,,,
4.0,605617,0.0,,,,,,,,,,,,,,
4.0,605629,0.0,,,,,,,,,,,,,,
4.0,605629,0.0,,,,,,,,,,,,,,
4.0,605675,0.0,,,,,,,,,,,,,,
1.0,605726,0.0,,,,,,,,,,,,,,
1.0,605726,0.0,,,,,,,,,,,,,,
3.0,605726,0.0,,,,,,,,,,,,,,
2.0,605761,0.0,,,,,,,,,,,,,,
2.0,605761,0.0,,,,,,,,,,,,,,
2.0,605761,0.0,,,,,,,,,,,,,,
2.0,605761,0.0,,,,,,,,,,,,,,
1.0,605761,0.0,,,,,,,,,,,,,,
1.0,605761,0.0,,,,,,,,,,,,,,
1.0,605761,0.0,,,,,,,,,,,,,,
2.0,605816,0.0,,,,,,,,,,,,,,
4.0,605826,0.0,,,,,,,,,,,,,,
1.0,605826,0.0,,,,,,,,,,,,,,
4.0,605974,0.0,,,,,,,,,,,,,,
2.0,605994,0.0,,,,,,,,,,,,,,
2.0,605994,0.0,,,,,,,,,,,,,,
4.0,606005,0.0,,,,,,,,,,,,,,
4.0,606067,0.0,,,,,,,,,,,,,,
1.0,606257,0.0,,,,,,,,,,,,,,
2.0,606397,0.0,,,,,,,,,,,,,,
4.0,606555,0.0,,,,,,,,,,,,,,
4.0,606624,0.0,,,,,,,,,,,,,,
4.0,606624,0.0,,,,,,,,,,,,,,
4.0,606924,0.0,,,,,,,,,,,,,,
2.0,607021,0.0,,,,,,,,,,,,,,
4.0,607065,0.0,,,,,,,,,,,,,,
4.0,607065,0.0,,,,,,,,,,,,,,
4.0,607100,0.0,,,,,,,,,,,,,,
4.0,607100,0.0,,,,,,,,,,,,,,
3.0,607148,0.0,,,,,,,,,,,,,,
3.0,607148,0.0,,,,,,,,,,,,,,
2.0,607169,0.0,,,,,,,,,,,,,,
2.0,607169,0.0,,,,,,,,,,,,,,
1.0,607169,0.0,,,,,,,,,,,,,,
1.0,607169,0.0,,,,,,,,,,,,,,
,607169,0.0,,,,,,,,,,,,,,
1.0,607169,0.0,,,,,,,,,,,,,,
2.0,607169,0.0,,,,,,,,,,,,,,
1.0,607169,0.0,,,,,,,,,,,,,,
2.0,607187,0.0,,,,,,,,,,,,,,
3.0,607187,0.0,,,,,,,,,,,,,,
4.0,607381,0.0,,,,,,,,,,,,,,
4.0,607381,0.0,,,,,,,,,,,,,,
3.0,607528,0.0,,,,,,,,,,,,,,
2.0,607528,0.0,,,,,,,,,,,,,,
4.0,607528,0.0,,,,,,,,,,,,,,
2.0,607549,0.0,,,,,,,,,,,,,,
2.0,607549,0.0,,,,,,,,,,,,,,
2.0,607549,0.0,,,,,,,,,,,,,,
1.0,607549,0.0,,,,,,,,,,,,,,
4.0,607561,0.0,,,,,,,,,,,,,,
4.0,607562,0.0,,,,,,,,,,,,,,
4.0,607585,0.0,,,,,,,,,,,,,,
2.0,607608,0.0,,,,,,,,,,,,,,
1.0,607608,0.0,,,,,,,,,,,,,,
4.0,607618,0.0,,,,,,,,,,,,,,
4.0,607618,0.0,,,,,,,,,,,,,,
1.0,607618,0.0,,,,,,,,,,,,,,
1.0,607618,0.0,,,,,,,,,,,,,,
4.0,607840,0.0,,,,,,,,,,,,,,
2.0,607840,0.0,,,,,,,,,,,,,,
3.0,607887,0.0,,,,,,,,,,,,,,
3.0,607887,0.0,,,,,,,,,,,,,,
4.0,607987,Other,,,,,,,,,,,,,,
4.0,607987,Other,,,,,,,,,,,,,,
,607987,Other,,,,,,,,,,,,,,
4.0,607994,0.0,,,,,,,,,,,,,,
4.0,607994,0.0,,,,,,,,,,,,,,
4.0,607994,0.0,,,,,,,,,,,,,,
2.0,608027,0.0,,,,,,,,,,,,,,
1.0,608027,0.0,,,,,,,,,,,,,,
3.0,608027,0.0,,,,,,,,,,,,,,
1.0,608027,0.0,,,,,,,,,,,,,,
1.0,608027,0.0,,,,,,,,,,,,,,
3.0,608236,0.0,,,,,,,,,,,,,,
4.0,608270,0.0,,,,,,,,,,,,,,
4.0,608270,0.0,,,,,,,,,,,,,,
3.0,608362,0.0,,,,,,,,,,,,,,
3.0,608362,0.0,,,,,,,,,,,,,,
3.0,608363,0.0,,,,,,,,,,,,,,
3.0,608363,0.0,,,,,,,,,,,,,,
4.0,608363,0.0,,,,,,,,,,,,,,
4.0,608363,0.0,,,,,,,,,,,,,,
3.0,608363,0.0,,,,,,,,,,,,,,
3.0,608363,0.0,,,,,,,,,,,,,,
3.0,608363,0.0,,,,,,,,,,,,,,
4.0,608411,Other,,,,,,,,,,,,,,
1.0,608411,Other,,,,,,,,,,,,,,
2.0,608430,0.0,,,,,,,,,,,,,,
3.0,608430,0.0,,,,,,,,,,,,,,
4.0,608527,0.0,,,,,,,,,,,,,,
4.0,608530,0.0,,,,,,,,,,,,,,
4.0,608530,0.0,,,,,,,,,,,,,,
3.0,608596,0.0,,,,,,,,,,,,,,
4.0,608596,0.0,,,,,,,,,,,,,,
,608596,0.0,,,,,,,,,,,,,,
3.0,608628,0.0,,,,,,,,,,,,,,
3.0,608642,0.0,,,,,,,,,,,,,,
4.0,608645,0.0,,,,,,,,,,,,,,
1.0,608649,0.0,,,,,,,,,,,,,,
3.0,608699,0.0,,,,,,,,,,,,,,
4.0,608713,0.0,,,,,,,,,,,,,,
1.0,608716,0.0,,,,,,,,,,,,,,
4.0,608716,0.0,,,,,,,,,,,,,,
2.0,608781,0.0,,,,,,,,,,,,,,
2.0,608782,0.0,,,,,,,,,,,,,,
2.0,608782,0.0,,,,,,,,,,,,,,
1.0,608782,0.0,,,,,,,,,,,,,,
4.0,608830,Other,,,,,,,,,,,,,,
3.0,608830,Other,,,,,,,,,,,,,,
1.0,608830,Other,,,,,,,,,,,,,,
1.0,608830,Other,,,,,,,,,,,,,,
1.0,608830,Other,,,,,,,,,,,,,,
4.0,608877,0.0,,,,,,,,,,,,,,
4.0,608877,0.0,,,,,,,,,,,,,,
1.0,608877,0.0,,,,,,,,,,,,,,
1.0,608877,0.0,,,,,,,,,,,,,,
1.0,608878,0.0,,,,,,,,,,,,,,
1.0,608878,0.0,,,,,,,,,,,,,,
1.0,608878,0.0,,,,,,,,,,,,,,
3.0,608886,0.0,,,,,,,,,,,,,,
2.0,608894,0.0,,,,,,,,,,,,,,
4.0,608894,0.0,,,,,,,,,,,,,,
3.0,608894,0.0,,,,,,,,,,,,,,
1.0,608894,0.0,,,,,,,,,,,,,,
1.0,608894,0.0,,,,,,,,,,,,,,
4.0,608894,0.0,,,,,,,,,,,,,,
4.0,608906,0.0,,,,,,,,,,,,,,
4.0,608906,0.0,,,,,,,,,,,,,,
1.0,608906,0.0,,,,,,,,,,,,,,
4.0,608990,0.0,,,,,,,,,,,,,,
4.0,608990,0.0,,,,,,,,,,,,,,
4.0,609065,0.0,,,,,,,,,,,,,,
4.0,609170,0.0,,,,,,,,,,,,,,
2.0,609237,0.0,,,,,,,,,,,,,,
2.0,609237,0.0,,,,,,,,,,,,,,
4.0,609488,0.0,,,,,,,,,,,,,,
3.0,609488,0.0,,,,,,,,,,,,,,
3.0,609488,0.0,,,,,,,,,,,,,,
4.0,609493,0.0,,,,,,,,,,,,,,
1.0,609493,0.0,,,,,,,,,,,,,,
1.0,609493,0.0,,,,,,,,,,,,,,
4.0,609545,0.0,,,,,,,,,,,,,,
4.0,609545,0.0,,,,,,,,,,,,,,
1.0,609545,0.0,,,,,,,,,,,,,,
1.0,609545,0.0,,,,,,,,,,,,,,
4.0,609545,0.0,,,,,,,,,,,,,,
2.0,609545,0.0,,,,,,,,,,,,,,
4.0,609558,0.0,,,,,,,,,,,,,,
3.0,609558,0.0,,,,,,,,,,,,,,
1.0,609558,0.0,,,,,,,,,,,,,,
1.0,609558,0.0,,,,,,,,,,,,,,
1.0,609558,0.0,,,,,,,,,,,,,,
2.0,609575,0.0,,,,,,,,,,,,,,
1.0,609575,0.0,,,,,,,,,,,,,,
1.0,609575,0.0,,,,,,,,,,,,,,
1.0,609575,0.0,,,,,,,,,,,,,,
1.0,609575,0.0,,,,,,,,,,,,,,
2.0,609575,0.0,,,,,,,,,,,,,,
3.0,609594,0.0,,,,,,,,,,,,,,
1.0,609594,0.0,,,,,,,,,,,,,,
1.0,609594,0.0,,,,,,,,,,,,,,
1.0,609594,0.0,,,,,,,,,,,,,,
3.0,609618,Other,,,,,,,,,,,,,,
4.0,609618,Other,,,,,,,,,,,,,,
1.0,609618,Other,,,,,,,,,,,,,,
1.0,609618,Other,,,,,,,,,,,,,,
1.0,609618,Other,,,,,,,,,,,,,,
1.0,609618,Other,,,,,,,,,,,,,,
1.0,609618,Other,,,,,,,,,,,,,,
3.0,609619,0.0,,,,,,,,,,,,,,
4.0,609619,0.0,,,,,,,,,,,,,,
1.0,609619,0.0,,,,,,,,,,,,,,
1.0,609619,0.0,,,,,,,,,,,,,,
2.0,609673,0.0,,,,,,,,,,,,,,
4.0,609673,0.0,,,,,,,,,,,,,,
3.0,609673,0.0,,,,,,,,,,,,,,
1.0,609673,0.0,,,,,,,,,,,,,,
1.0,609673,0.0,,,,,,,,,,,,,,
,609673,0.0,,,,,,,,,,,,,,
1.0,609673,0.0,,,,,,,,,,,,,,
2.0,609704,0.0,,,,,,,,,,,,,,
2.0,609704,0.0,,,,,,,,,,,,,,
2.0,609704,0.0,,,,,,,,,,,,,,
1.0,609704,0.0,,,,,,,,,,,,,,
1.0,609704,0.0,,,,,,,,,,,,,,
1.0,609704,0.0,,,,,,,,,,,,,,
1.0,609704,0.0,,,,,,,,,,,,,,
4.0,609720,0.0,,,,,,,,,,,,,,
3.0,609774,0.0,,,,,,,,,,,,,,
3.0,609818,0.0,,,,,,,,,,,,,,
4.0,609818,0.0,,,,,,,,,,,,,,
3.0,609836,0.0,,,,,,,,,,,,,,
2.0,609836,0.0,,,,,,,,,,,,,,
4.0,609868,0.0,,,,,,,,,,,,,,
4.0,609876,Other,,,,,,,,,,,,,,
3.0,609876,Other,,,,,,,,,,,,,,
,609876,Other,,,,,,,,,,,,,,
4.0,609960,Other,,,,,,,,,,,,,,
3.0,609960,Other,,,,,,,,,,,,,,
1.0,609960,Other,,,,,,,,,,,,,,
1.0,609960,Other,,,,,,,,,,,,,,
1.0,609960,Other,,,,,,,,,,,,,,
1.0,609978,0.0,,,,,,,,,,,,,,
3.0,609978,0.0,,,,,,,,,,,,,,
,609978,0.0,,,,,,,,,,,,,,
4.0,609988,0.0,,,,,,,,,,,,,,
4.0,610226,0.0,,,,,,,,,,,,,,
4.0,610315,Other,,,,,,,,,,,,,,
4.0,610315,Other,,,,,,,,,,,,,,
,610315,Other,,,,,,,,,,,,,,
3.0,610321,0.0,,,,,,,,,,,,,,
1.0,610321,0.0,,,,,,,,,,,,,,
1.0,610321,0.0,,,,,,,,,,,,,,
4.0,610330,0.0,,,,,,,,,,,,,,
4.0,610330,0.0,,,,,,,,,,,,,,
4.0,610348,0.0,,,,,,,,,,,,,,
4.0,610355,0.0,,,,,,,,,,,,,,
1.0,610378,0.0,,,,,,,,,,,,,,
4.0,610378,0.0,,,,,,,,,,,,,,
1.0,610378,0.0,,,,,,,,,,,,,,
,610378,0.0,,,,,,,,,,,,,,
,610378,0.0,,,,,,,,,,,,,,
2.0,610401,0.0,,,,,,,,,,,,,,
4.0,610419,0.0,,,,,,,,,,,,,,
4.0,610419,0.0,,,,,,,,,,,,,,
1.0,610419,0.0,,,,,,,,,,,,,,
1.0,610419,0.0,,,,,,,,,,,,,,
3.0,610433,0.0,,,,,,,,,,,,,,
2.0,610456,0.0,,,,,,,,,,,,,,
2.0,610461,0.0,,,,,,,,,,,,,,
2.0,610461,0.0,,,,,,,,,,,,,,
1.0,610461,0.0,,,,,,,,,,,,,,
4.0,610468,0.0,,,,,,,,,,,,,,
3.0,610468,0.0,,,,,,,,,,,,,,
1.0,610468,0.0,,,,,,,,,,,,,,
4.0,610468,0.0,,,,,,,,,,,,,,
1.0,610587,0.0,,,,,,,,,,,,,,
1.0,610587,0.0,,,,,,,,,,,,,,
4.0,610623,0.0,,,,,,,,,,,,,,
2.0,610674,0.0,,,,,,,,,,,,,,
1.0,610674,0.0,,,,,,,,,,,,,,
3.0,610674,0.0,,,,,,,,,,,,,,
1.0,610674,0.0,,,,,,,,,,,,,,
4.0,610693,Other,,,,,,,,,,,,,,
4.0,610693,Other,,,,,,,,,,,,,,
1.0,610693,Other,,,,,,,,,,,,,,
3.0,610736,0.0,,,,,,,,,,,,,,
2.0,610796,0.0,,,,,,,,,,,,,,
1.0,610796,0.0,,,,,,,,,,,,,,
4.0,610868,0.0,,,,,,,,,,,,,,
4.0,610868,0.0,,,,,,,,,,,,,,
2.0,610868,0.0,,,,,,,,,,,,,,
1.0,610868,0.0,,,,,,,,,,,,,,
,610868,0.0,,,,,,,,,,,,,,
1.0,610895,0.0,,,,,,,,,,,,,,
1.0,610895,0.0,,,,,,,,,,,,,,
4.0,610900,0.0,,,,,,,,,,,,,,
4.0,610900,0.0,,,,,,,,,,,,,,
3.0,610989,0.0,,,,,,,,,,,,,,
4.0,611020,0.0,,,,,,,,,,,,,,
4.0,611020,0.0,,,,,,,,,,,,,,
4.0,611020,0.0,,,,,,,,,,,,,,
4.0,611020,0.0,,,,,,,,,,,,,,
4.0,611051,0.0,,,,,,,,,,,,,,
3.0,611051,0.0,,,,,,,,,,,,,,
4.0,611051,0.0,,,,,,,,,,,,,,
2.0,611075,0.0,,,,,,,,,,,,,,
2.0,611075,0.0,,,,,,,,,,,,,,
4.0,611106,0.0,,,,,,,,,,,,,,
1.0,611126,0.0,,,,,,,,,,,,,,
1.0,611126,0.0,,,,,,,,,,,,,,
4.0,611196,Other,,,,,,,,,,,,,,
1.0,611196,Other,,,,,,,,,,,,,,
,611196,Other,,,,,,,,,,,,,,
,611196,Other,,,,,,,,,,,,,,
1.0,611196,Other,,,,,,,,,,,,,,
3.0,611196,Other,,,,,,,,,,,,,,
3.0,611292,0.0,,,,,,,,,,,,,,
1.0,611292,0.0,,,,,,,,,,,,,,
2.0,611292,0.0,,,,,,,,,,,,,,
2.0,611316,0.0,,,,,,,,,,,,,,
4.0,611316,0.0,,,,,,,,,,,,,,
2.0,611316,0.0,,,,,,,,,,,,,,
4.0,611316,0.0,,,,,,,,,,,,,,
2.0,611316,0.0,,,,,,,,,,,,,,
4.0,611352,0.0,,,,,,,,,,,,,,
4.0,611352,0.0,,,,,,,,,,,,,,
4.0,611364,0.0,,,,,,,,,,,,,,
4.0,611364,0.0,,,,,,,,,,,,,,
4.0,611381,0.0,,,,,,,,,,,,,,
4.0,611531,Other,,,,,,,,,,,,,,
4.0,611531,Other,,,,,,,,,,,,,,
1.0,611531,Other,,,,,,,,,,,,,,
1.0,611531,Other,,,,,,,,,,,,,,
2.0,611537,0.0,,,,,,,,,,,,,,
1.0,611537,0.0,,,,,,,,,,,,,,
3.0,611551,0.0,,,,,,,,,,,,,,
